  436    0.17926E+04    0.18126E+02   -0.57897E+02
  437    0.18003E+04    0.17982E+02   -0.58990E+02
  438    0.18082E+04    0.17835E+02   -0.60051E+02
  439    0.18163E+04    0.17686E+02   -0.61079E+02
  440    0.18246E+04    0.17535E+02   -0.62075E+02
  441    0.18331E+04    0.17382E+02   -0.63037E+02
  442    0.18418E+04    0.17227E+02   -0.63966E+02
  443    0.18506E+04    0.17071E+02   -0.64860E+02
  444    0.18596E+04    0.16912E+02   -0.65718E+02
  445    0.18688E+04    0.16751E+02   -0.66542E+02
  446    0.18781E+04    0.16589E+02   -0.67329E+02
  447    0.18876E+04    0.16425E+02   -0.68079E+02
  448    0.18972E+04    0.16260E+02   -0.68792E+02
  449    0.19069E+04    0.16093E+02   -0.69467E+02
  450    0.19168E+04    0.15924E+02   -0.70104E+02
  451    0.19268E+04    0.15754E+02   -0.70703E+02
  452    0.19369E+04    0.15583E+02   -0.71262E+02
  453    0.19471E+04    0.15410E+02   -0.71783E+02
  454    0.19574E+04    0.15237E+02   -0.72267E+02
  455    0.19679E+04    0.15062E+02   -0.72712E+02
  456    0.19784E+04    0.14886E+02   -0.73120E+02
  457    0.19889E+04    0.14710E+02   -0.73491E+02
  458    0.19996E+04    0.14533E+02   -0.73825E+02
  459    0.20103E+04    0.14355E+02   -0.74123E+02
  460    0.20211E+04    0.14177E+02   -0.74384E+02
  461    0.20319E+04    0.13998E+02   -0.74609E+02
  462    0.20428E+04    0.13819E+02   -0.74799E+02
  463    0.20538E+04    0.13640E+02   -0.74953E+02
  464    0.20647E+04    0.13461E+02   -0.75073E+02
  465    0.20757E+04    0.13282E+02   -0.75157E+02
  466    0.20867E+04    0.13103E+02   -0.75207E+02
  467    0.20978E+04    0.12924E+02   -0.75223E+02
  468    0.21088E+04    0.12746E+02   -0.75205E+02
  469    0.21199E+04    0.12568E+02   -0.75153E+02
  470    0.21309E+04    0.12391E+02   -0.75068E+02
  471    0.21419E+04    0.12214E+02   -0.74950E+02
  472    0.21530E+04    0.12038E+02   -0.74800E+02
  473    0.21640E+04    0.11863E+02   -0.74617E+02
  474    0.21749E+04    0.11689E+02   -0.74401E+02
  475    0.21859E+04    0.11516E+02   -0.74154E+02
  476    0.21967E+04    0.11345E+02   -0.73876E+02
  477    0.22076E+04    0.11174E+02   -0.73566E+02
  478    0.22184E+04    0.11005E+02   -0.73225E+02
  479    0.22291E+04    0.10838E+02   -0.72854E+02
  480    0.22398E+04    0.10672E+02   -0.72452E+02
  481    0.22503E+04    0.10508E+02   -0.72020E+02
  482    0.22608E+04    0.10346E+02   -0.71559E+02
  483    0.22712E+04    0.10185E+02   -0.71068E+02
  484    0.22816E+04    0.10027E+02   -0.70548E+02
  485    0.22918E+04    0.98709E+01   -0.69999E+02
  486    0.23019E+04    0.97170E+01   -0.69421E+02
  487    0.23119E+04    0.95655E+01   -0.68815E+02
  488    0.23217E+04    0.94164E+01   -0.68181E+02
  489    0.23315E+04    0.92700E+01   -0.67519E+02
  490    0.23411E+04    0.91262E+01   -0.66830E+02
  491    0.23506E+04    0.89852E+01   -0.66114E+02
  492    0.23599E+04    0.88471E+01   -0.65371E+02
  493    0.23691E+04    0.87120E+01   -0.64602E+02
  494    0.23781E+04    0.85800E+01   -0.63806E+02
  495    0.23869E+04    0.84512E+01   -0.62985E+02
  496    0.23956E+04    0.83257E+01   -0.62137E+02
  497    0.24041E+04    0.82036E+01   -0.61265E+02
  498    0.24124E+04    0.80851E+01   -0.60367E+02
  499    0.24205E+04    0.79702E+01   -0.59445E+02
  500    0.24284E+04    0.78590E+01   -0.58498E+02
  501    0.24362E+04    0.77517E+01   -0.57527E+02
  502    0.24437E+04    0.76483E+01   -0.56533E+02
  503    0.24510E+04    0.75487E+01   -0.55516E+02
  504    0.24581E+04    0.74531E+01   -0.54478E+02
  505    0.24650E+04    0.73615E+01   -0.53418E+02
  506    0.24716E+04    0.72739E+01   -0.52338E+02
  507    0.24781E+04    0.71904E+01   -0.51239E+02
  508    0.24844E+04    0.71110E+01   -0.50121E+02
  509    0.24904E+04    0.70356E+01   -0.48986E+02
